code;frequency;product;coicop
03.1.3.1;69;Écharpe;Autres articles d'habillement (SD)
03.1.3.1;5;Étole;Autres articles d'habillement (SD)
03.1.3.1;27;Foulard;Autres articles d'habillement (SD)
03.1.3.1;19;Gants;Autres articles d'habillement (SD)
03.1.3.1;1;Mitaine;Autres articles d'habillement (SD)
03.1.3.1;1;Mouchoir;Autres articles d'habillement (SD)
03.1.3.1;1;Paréo;Autres articles d'habillement (SD)
03.1.3.1;9;Poncho;Autres articles d'habillement (SD)
03.1.3.1;7;Tablier;Autres articles d'habillement (SD)
03.1.3.2;3;Broderie;Accessoires de mode (SD)
03.1.3.2;2;Canevas;Accessoires de mode (SD)
03.1.3.2;1;Cordon;Accessoires de mode (SD)
03.1.3.2;13;Couture;Accessoires de mode (SD)
03.1.3.2;1;Dentelle;Accessoires de mode (SD)
03.1.3.2;3;Fermeture;Accessoires de mode (SD)
03.1.3.2;1;Fil;Accessoires de mode (SD)
03.1.3.2;29;Laine;Accessoires de mode (SD)
03.1.3.2;42;Mercerie;Accessoires de mode (SD)
03.1.3.2;1;Passepoil;Accessoires de mode (SD)
03.1.3.2;2;Patron;Accessoires de mode (SD)
03.1.3.2;45;Ruban;Accessoires de mode (SD)
03.1.3.2;1;Ruflette;Accessoires de mode (SD)
03.1.3.2;4;Thermocollant;Accessoires de mode (SD)
03.1.3.2;1;Tosh;Accessoires de mode (SD)
03.1.3.2;8;Velcro;Accessoires de mode (SD)
03.1.4.1;1;Blanchisserie (vêtements);Nettoyage des vêtements (S)
03.1.4.1;1;Essorage (vêtements);Nettoyage des vêtements (S)
03.1.4.1;1;Lavage (vêtements);Nettoyage des vêtements (S)
03.1.4.1;12;Laverie (vêtements);Nettoyage des vêtements (S)
03.1.4.1;46;Pressing (vêtements);Nettoyage des vêtements (S)
03.1.4.1;3;Repassage (vêtements);Nettoyage des vêtements (S)
03.1.4.1;5;Séchage (vêtements);Nettoyage des vêtements (S)
03.1.4.1;2;Teinturerie (vêtements);Nettoyage des vêtements (S)
03.1.4.2;1;Réparation (vêtements);Réparation, retouches et location de vêtements (S)
03.1.4.2;17;Retouche (vêtements);Réparation, retouches et location de vêtements (S)
03.2.1;1;Chaussures randonnée ;Chaussures et autres chaussures
03.2.1;1;Lacet;Chaussures et autres chaussures (SD)
03.2.1.1;3;Baskets (pour hommes);Chaussures pour hommes (SD)
03.2.1.1;10;Chaussons (pour hommes);Chaussures pour hommes (SD)
03.2.1.1;10;Chaussures (pour hommes);Chaussures pour hommes (SD)
03.2.1.1;1;Embauchoir;Chaussures pour hommes (SD)
03.2.1.1;1;Espadrilles (pour hommes);Chaussures pour hommes (SD)
03.2.1.1;1;Lacets (pour hommes);Chaussures pour hommes (SD)
03.2.1.1;1;Mocassin (pour hommes);Chaussures pour hommes (SD)
03.2.1.1;1;Mules (pour hommes);Chaussures pour hommes (SD)
03.2.1.1;1;Pantoufles (pour hommes);Chaussures pour hommes (SD)
03.2.1.1;2;Sandales (pour hommes);Chaussures pour hommes (SD)
03.2.1.1;1;Savates (pour hommes);Chaussures pour hommes (SD)
03.2.1.1;1;Semelles (pour hommes);Chaussures pour hommes (SD)
03.2.1.1;3;Tennis (pour hommes);Chaussures pour hommes (SD)
03.2.1.1;1;Tongs (pour hommes);Chaussures pour hommes (SD)
03.2.1.2;9;Ballerines;Chaussures pour femmes (SD)
03.2.1.2;3;Baskets (pour femmes);Chaussures pour femmes (SD)
03.2.1.2;33;Chaussons (pour femmes);Chaussures pour femmes (SD)
03.2.1.2;37;Chaussures (pour femmes);Chaussures pour femmes (SD)
03.2.1.2;1;Espadrilles (pour femmes);Chaussures pour femmes (SD)
03.2.1.2;1;Lacets (pour femmes);Chaussures pour femmes (SD)
03.2.1.2;1;Mocassin (pour femmes);Chaussures pour femmes (SD)
03.2.1.2;1;Mules (pour femmes);Chaussures pour femmes (SD)
03.2.1.2;1;Pantoufles (pour femmes);Chaussures pour femmes (SD)
03.2.1.2;2;Sandales (pour femmes);Chaussures pour femmes (SD)
03.2.1.2;1;Sandalettes (pour femmes);Chaussures pour femmes (SD)
03.2.1.2;1;Savates (pour femmes);Chaussures pour femmes (SD)
03.2.1.2;1;Semelles (pour femmes);Chaussures pour femmes (SD)
03.2.1.2;5;Tennis (pour femmes);Chaussures pour femmes (SD)
03.2.1.3;1;Baskets (pour nourrissons et enfants);Chaussures pour nourrissons et enfants (SD)
03.2.1.3;9;Chaussons (pour nourrissons et enfants);Chaussures pour nourrissons et enfants en bas âge (SD)
03.2.1.3;16;Chaussures (pour nourrissons et enfants);Chaussures pour nourrissons et enfants (SD)
03.2.1.3;100;Chaussures enfant;Chaussures pour bébés et enfants
03.2.1.3;2;Lacets (pour nourrissons et enfants);Chaussures pour nourrissons et enfants (SD)
03.2.1.3;2;Sandales (pour nourrissons et enfants);Chaussures pour nourrissons et enfants (SD)
03.2.1.3;1;Semelles (pour nourrissons et enfants);Chaussures pour nourrissons et enfants en bas âge (SD)
03.2.1.3;1;Speakers (pour nourrissons et enfants);Chaussures pour nourrissons et enfants (SD)
03.2.1.3;4;Tennis (pour nourrissons et enfants);Chaussures pour nourrissons et enfants (SD)
03.2.2.0;3;Cordonnerie;Nettoyage, réparation et location de chaussures (S)
03.2.2.0;20;Réparation de chaussures;Nettoyage, réparation et location de chaussures (S)
03.2.2.0;2;Ressemelage;Nettoyage, réparation et location de chaussures (S)
04.1.1.0;1;Facture loyer;Loyers réellement payés par les locataires pour leur résidence principale (S)
04.1.1.0;1;Loyer avec charges;Loyers réellement payés par les locataires pour leur résidence principale (S)
04.1.1.0;2;Loyer logement;Loyers réellement payés par les locataires pour leur résidence principale (S)
04.1.1.0;1;Loyer maison;Loyers réellement payés par les locataires pour leur résidence principale (S)
04.1.2.1;1;Loyer résidence secondaire;Loyers réellement payés par les locataires pour leurs résidences secondaires (S)
04.1.2.2;1;Location terrain;Loyers de garage et autres loyers payés par les locataires (S)
04.1.2.2;6;Loyer garage;Loyers de garage et autres loyers payés par les locataires (S)
04.1.2.2;1;Loyer parking;Loyers de garage et autres loyers payés par les locataires (S)
04.3.1.1;10;Bricolage;Fournitures pour travaux d’entretien et de réparation des logements (ND)
04.3.1.1;1;Matériaux bricolage;Fournitures pour travaux d’entretien et de réparation des logements (ND)
04.3.1.1;1;Matériel bricolage;Fournitures pour travaux d’entretien et de réparation des logements (ND)
04.3.1.1;1;Vernis bois;Peintures, vernis et papier peints
04.3.1.1.1;8;Aérosol peinture;Peintures, vernis et papier peints
04.3.1.1.1;1;Anti rouille;Peintures, vernis et papier peints
04.3.1.1.1;1;Colorant peinture;Peintures, vernis et papier peints
04.3.1.1.1;2;Diluant;Peintures, vernis et papier peints
04.3.1.1.1;9;Lasure;Peintures, vernis et papier peints
04.3.1.1.1;13;Papier peint;Peintures, vernis et papier peints
04.3.1.1.1;281;Peinture;Peintures, vernis et papier peints
04.3.1.1.1;2;Peinture acrylique;Peintures, vernis et papier peints
04.3.1.1.1;6;Peinture bois;Peintures, vernis et papier peints
04.3.1.1.1;1;Peinture extérieure;Peintures, vernis et papier peints
04.3.1.1.1;5;Peinture fer;Peintures, vernis et papier peints
04.3.1.1.1;1;Peinture intérieure;Peintures, vernis et papier peints
04.3.1.1.1;4;Peinture satin;Peintures, vernis et papier peints
04.3.1.1.1;5;Peinture sol;Peintures, vernis et papier peints
04.3.1.1.2;1;Accessoires évier;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;9;Accessoires plomberie;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;1;Arrêt porte;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;1;Bague paumelle;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;1;Baguette pvc;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;5;Bande à joint;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;1;Bande adhésive;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;1;Bande masquage;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;4;Bas de porte;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;1;Bip portail;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;1;Bloc tiroir;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;1;Bloque tiroir;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;3;Bobine fils;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;1;Bordure ciment;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;7;Bouchon évier;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;1;Bouchon pvc;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;1;Bouton outillage;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;9;Câble;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;1;Câble acier;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;2;Chant mela;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;6;Charnières;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;1;Colle à joint;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;1;Colle à prise rapide;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;1;Coude bricolage;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;1;Coulisses à bille;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;4;Couteau à enduire;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;1;Couteau à mastic;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;1;Couteau à peindre;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;2;Couteau bricolage;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;7;Écrous;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;12;Équerre;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;1;Équerre acier;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;6;Équerre chaise;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;1;Fil d’acier;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;11;Fil de fer;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;3;Fil de tension;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;1;Fils de fer;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;3;Flexible de douche;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;4;Fusible;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;4;Gond;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;1;Isolant électrique;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;29;Joint;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;2;Joint caoutchouc;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;1;Joint de robinet;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;2;Joint isolation;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;2;Joint silicone;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;1;Judas optique;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;1;Manille;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;12;Matériel plomberie;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;8;Mitigeur;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;1;Moulures;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;6;Mousqueton;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;6;Mousse expansive;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;6;Nez de robinet;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;1;Onduleur;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;10;Papier abrasif;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;2;Patte assemblage;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;1;Peigne à colle;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;2;Pièce de plomberie;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;5;Pistolet arrosage;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;4;Poignée;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;2;Pomme de douche;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;2;Raccord plomberie;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;3;Raccord pvc;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;4;Raccord tuyau;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;2;Rail;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;36;Robinet;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;1;Robinet arrosage;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;1;Robinetterie;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;1;Siphon;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;4;Sonnette;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;1;Targette;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;3;Thermostat;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;1;Tige fer;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;7;Tube;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;2;Tube cuivre;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;7;Tube pvc;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;22;Tuyau;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;1;Tuyau aluminium;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;1;Tuyau d'arrosage;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;1;Tuyau d’évacuation;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;1;Tuyau de douche;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;1;Tuyau plomberie;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;3;Tuyau pvc;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.2;100;Vis;Articles de quincaillerie, fourniture pour bricolage autres qu’en bois
04.3.1.1.3;4;Baguette angle;Articles en bois
04.3.1.1.3;1;Baguette bricolage;Articles en bois
04.3.1.1.3;1;Baguette en bois;Articles en bois
04.3.1.1.3;3;Bois baguettes;Articles en bois
04.3.1.1.3;2;Bordures bois;Articles en bois
04.3.1.1.3;1;Bouton de porte;Articles en bois
04.3.1.1.3;5;Cale porte;Articles en bois
04.3.1.1.3;1;Champ plat;Articles en bois
04.3.1.1.3;1;Champlat en bois;Articles en bois
04.3.1.1.3;3;Contreplaqué;Articles en bois
04.3.1.1.3;18;Cornière;Articles en bois
04.3.1.1.3;1;Équerre bois;Articles en bois
04.3.1.1.3;100;Lambris bois;Articles en bois
04.3.1.1.3;2;Lattes;Articles en bois
04.3.1.1.3;1;Lattes de bois;Articles en bois
04.3.1.1.3;1;Liteaux;Articles en bois
04.3.1.1.3;2;Panneaux bois;Articles en bois
04.3.1.1.3;8;Plinthe;Articles en bois
04.3.1.1.3;2;Porte étagère;Articles en bois
04.3.1.1.4;4;Dalles;Revêtements de sol
04.3.1.1.4;100;Gazon artificiel;Revêtements de sol
04.3.1.1.4;4;Lino;Revêtements de sol
04.3.1.1.4;1;Moquette;Revêtements de sol
04.3.1.1.4;2;Revêtement de sol;Revêtements de sol
04.3.1.1.5;1;Accessoires bricolage;Accessoires de petit outillage pour le logement
04.3.1.1.5;1;Accessoires électriques;Accessoires de petit outillage pour le logement
04.3.1.1.5;1;Baguette électrique;Accessoires de petit outillage pour le logement
04.3.1.1.5;3;Barrette électrique;Accessoires de petit outillage pour le logement
04.3.1.1.5;1;Bloc électrique;Accessoires de petit outillage pour le logement
04.3.1.1.5;1;Bloc prises électriques;Accessoires de petit outillage pour le logement
04.3.1.1.5;1;Bloc prises usb;Accessoires de petit outillage pour le logement
04.3.1.1.5;1;Boite de dérivation;Accessoires de petit outillage pour le logement
04.3.1.1.5;10;Boîtier électrique;Accessoires de petit outillage pour le logement
04.3.1.1.5;1;Brosse de ramonage;Accessoires de petit outillage pour le logement
04.3.1.1.5;11;Câble électrique;Accessoires de petit outillage pour le logement
04.3.1.1.5;1;Cache fils;Accessoires de petit outillage pour le logement
04.3.1.1.5;3;Cache prise;Accessoires de petit outillage pour le logement
04.3.1.1.5;2;Carrelet (accessoire);Accessoires de petit outillage pour le logement
04.3.1.1.5;3;Condensateur;Accessoires de petit outillage pour le logement
04.3.1.1.5;2;Cordon électrique;Accessoires de petit outillage pour le logement
04.3.1.1.5;3;Domino électrique;Accessoires de petit outillage pour le logement
04.3.1.1.5;3;Double prise;Accessoires de petit outillage pour le logement
04.3.1.1.5;19;Douille;Accessoires de petit outillage pour le logement
04.3.1.1.5;1;Embout coaxial;Accessoires de petit outillage pour le logement
04.3.1.1.5;2;Fiche électrique;Accessoires de petit outillage pour le logement
04.3.1.1.5;3;Fil électrique;Accessoires de petit outillage pour le logement
04.3.1.1.5;8;Gaine électrique;Accessoires de petit outillage pour le logement
04.3.1.1.5;21;Interrupteur;Accessoires de petit outillage pour le logement
04.3.1.1.5;13;Matériel électrique;Accessoires de petit outillage pour le logement
04.3.1.1.5;1;Monture électrique;Accessoires de petit outillage pour le logement
04.3.1.1.5;1;Multiprise;Accessoires de petit outillage pour le logement
04.3.1.1.5;3;Pièces électricité;Accessoires de petit outillage pour le logement
04.3.1.1.5;22;Prise;Accessoires de petit outillage pour le logement
04.3.1.1.5;1;Prise câble;Accessoires de petit outillage pour le logement
04.3.1.1.5;1;Prise courant;Accessoires de petit outillage pour le logement
04.3.1.1.5;1;Prise de terre;Accessoires de petit outillage pour le logement
04.3.1.1.5;1;Prise électrique;Accessoires de petit outillage pour le logement
04.3.1.1.5;2;Prise femelle;Accessoires de petit outillage pour le logement
04.3.1.1.5;1;Prise jack;Accessoires de petit outillage pour le logement
04.3.1.1.5;1;Prise multiple;Accessoires de petit outillage pour le logement
04.3.1.1.5;1;Prise téléphonique;Accessoires de petit outillage pour le logement
04.3.1.1.5;1;Prise télévision;Accessoires de petit outillage pour le logement
04.3.1.1.5;2;Prolongateur électrique;Accessoires de petit outillage pour le logement
04.3.1.1.5;1;Protège prise;Accessoires de petit outillage pour le logement
04.3.1.1.5;1;Raccord électrique;Accessoires de petit outillage pour le logement
04.3.1.1.5;2;Raccord femelle;Accessoires de petit outillage pour le logement
04.3.1.1.5;13;Rallonge;Accessoires de petit outillage pour le logement
04.3.1.1.5;8;Rallonge électrique;Accessoires de petit outillage pour le logement
04.3.1.1.5;3;Répartiteur;Accessoires de petit outillage pour le logement
04.3.1.1.5;2;Tableau électrique;Accessoires de petit outillage pour le logement
04.3.1.1.5;1;Tube électrique;Accessoires de petit outillage pour le logement
04.3.1.1.5;10;Va et vient;Accessoires de petit outillage pour le logement
04.3.1.1.6;42;Cadenas;Autres matériaux
04.3.1.1.6;1;Chaînette de porte;Autres matériaux
04.3.1.1.6;2;Cylindre;Autres matériaux
04.3.1.1.6;1;Descente gouttière;Autres matériaux
04.3.1.1.6;1;Mousse d’isolation;Autres matériaux
04.3.1.1.6;1;Plaque aluminium;Autres matériaux
04.3.1.1.6;1;Plexiglas;Autres matériaux
04.3.1.1.6;1;Porte douche;Autres matériaux
04.3.1.1.6;14;Serrure;Autres matériaux
04.3.1.1.6;1;Serrure portail;Autres matériaux
04.3.1.1.6;2;Serrure porte;Autres matériaux
04.3.1.1.6;12;Verrou;Autres matériaux
04.3.1.1.6;1;Vitres;Autres matériaux
04.3.1.1.6;100;Volet roulant;Autres matériaux
04.3.1.2;4;Alarme;Équipement de sécurité (SD)
04.3.1.2;3;Détecteur de fumée;Équipement de sécurité (SD)
04.3.1.2;2;Détecteur mouvement;Équipement de sécurité (SD)
04.3.2.0;1;Dépannage;Services pour l'entretien la réparation et la sécurité du logement (S)
