product;code;libelle
248. Séjour de convalescence DomusVi – 29 jours;06.3.2.0;Services de soins de longue durée hospitaliers (S)
249. Service d’imagerie CT Siemens – 6 h;06.3.2.0;Services de soins de longue durée hospitaliers (S)
250. Soins infirmiers Baxter – 14 h;06.3.2.0;Services de soins de longue durée hospitaliers (S)
251. Hébergement maison de retraite médicale Korian – 2 mois;06.3.2.0;Services de soins de longue durée hospitaliers (S)
252. Service de nuit Hôpital Saint‑Antoine – 10 h;06.3.2.0;Services de soins de longue durée hospitaliers (S)
253. Médicaments Pfizer – Nuit;06.3.2.0;Services de soins de longue durée hospitaliers (S)
254. Soins infirmiers B. Braun – 8 h;06.3.2.0;Services de soins de longue durée hospitaliers (S)
255. Séjour convalescentité Résidence Saint‑Pierre – 31 jours;06.3.2.0;Services de soins de longue durée hospitaliers (S)
256. Service d’imagerie IRM Philips – 5 h;06.3.2.0;Services de soins de longue durée hospitaliers (S)
257. Médicaments AstraZeneca – Soins 12 h;06.3.2.0;Services de soins de longue durée hospitaliers (S)
258. Soins palliatifs Maison du Renouveau;06.3.2.0;Services de soins de longue durée hospitaliers (S)
259. Hébergement EHPAD Les Violettes – 45 jours;06.3.2.0;Services de soins de longue durée hospitaliers (S)
260. Service de nuit Hôpital Tenon – 7 h;06.3.2.0;Services de soins de longue durée hospitaliers (S)
261. Infusions Fresenius Kabi – 12 h;06.3.2.0;Services de soins de longue durée hospitaliers (S)
262. Soins infirmiers Medtronic – 6 h;06.3.2.0;Services de soins de longue durée hospitaliers (S)
263. Séjour de convalescence Korian – 24 jours;06.3.2.0;Services de soins de longue durée hospitaliers (S)
264. Service d’imagerie PET Siemens – 8 h;06.3.2.0;Services de soins de longue durée hospitaliers (S)
265. Médicaments Roche – Nuit complète;06.3.2.0;Services de soins de longue durée hospitaliers (S)
266. Soins infirmiers Abbott – 10 h;06.3.2.0;Services de soins de longue durée hospitaliers (S)
267. Hébergement maison de repos médicalisée DomusVi – 2 mois;06.3.2.0;Services de soins de longue durée hospitaliers (S)
268. Service de nuit Hôpital Lariboisière – 9 h;06.3.2.0;Services de soins de longue durée hospitaliers (S)
269. Médicaments Novartis – Soins 24 h;06.3.2.0;Services de soins de longue durée hospitaliers (S)
270. Soins palliatifs Hospices de la Grâce;06.3.2.0;Services de soins de longue durée hospitaliers (S)
271. Séjour convalescentité Résidence du Soleil – 34 jours;06.3.2.0;Services de soins de longue durée hospitaliers (S)
272. Service d’imagerie CT Philips – 4 h;06.3.2.0;Services de soins de longue durée hospitaliers (S)
273. Soins infirmiers Baxter – Nuit;06.3.2.0;Services de soins de longue durée hospitaliers (S)
274. Hébergement EHPAD Les Marguerites – 1 mois;06.3.2.0;Services de soins de longue durée hospitaliers (S)
275. Service de nuit Hôpital Saint‑Louis – 8 h;06.3.2.0;Services de soins de longue durée hospitaliers (S)
276. Médicaments GSK – Soins continus;06.3.2.0;Services de soins de longue durée hospitaliers (S)
277. Soins infirmiers B. Braun – 12 h;06.3.2.0;Services de soins de longue durée hospitaliers (S)
278. Séjour de convalescence DomusVi – 26 jours;06.3.2.0;Services de soins de longue durée hospitaliers (S)
279. Service d’imagerie IRM Siemens – 6 h;06.3.2.0;Services de soins de longue durée hospitaliers (S)
280. Médicaments Sanofi – Nuit;06.3.2.0;Services de soins de longue durée hospitaliers (S)
281. Soins palliatifs Maison de la Sérénité;06.3.2.0;Services de soins de longue durée hospitaliers (S)
282. Hébergement maison de retraite médicale Korian – 3 semaines;06.3.2.0;Services de soins de longue durée hospitaliers (S)
283. Service de nuit Hôpital Tenon – 10 h;06.3.2.0;Services de soins de longue durée hospitaliers (S)
284. Infusions Fresenius Kabi – 14 h;06.3.2.0;Services de soins de longue durée hospitaliers (S)
285. Soins infirmiers Medtronic – Nuit;06.3.2.0;Services de soins de longue durée hospitaliers (S)
286. Séjour convalescentité Les Jardins d’Arcadie – 32 jours;06.3.2.0;Services de soins de longue durée hospitaliers (S)
287. Service d’imagerie PET GE Healthcare – 5 h;06.3.2.0;Services de soins de longue durée hospitaliers (S)
288. Médicaments Pfizer – Soins nocturnes;06.3.2.0;Services de soins de longue durée hospitaliers (S)
289. Soins infirmiers Abbott – 8 h;06.3.2.0;Services de soins de longue durée hospitaliers (S)
290. Hébergement EHPAD Les Cèdres – 2 mois;06.3.2.0;Services de soins de longue durée hospitaliers (S)
291. Service de nuit Hôpital Bichat – 7 h;06.3.2.0;Services de soins de longue durée hospitaliers (S)
292. Médicaments Roche – Soins 24 h;06.3.2.0;Services de soins de longue durée hospitaliers (S)
293. Soins palliatifs Hospices de la Paix;06.3.2.0;Services de soins de longue durée hospitaliers (S)
294. Séjour de convalescence Korian – 23 jours;06.3.2.0;Services de soins de longue durée hospitaliers (S)
295. Service d’imagerie CT Siemens – 5 h;06.3.2.0;Services de soins de longue durée hospitaliers (S)
296. Soins infirmiers Baxter – 10 h;06.3.2.0;Services de soins de longue durée hospitaliers (S)
297. Hébergement maison de repos médicalisée DomusVi – 1 mois;06.3.2.0;Services de soins de longue durée hospitaliers (S)
298. Service de nuit Hôpital Saint‑Antoine – 9 h;06.3.2.0;Services de soins de longue durée hospitaliers (S)
299. Médicaments Novartis – Nuit complète;06.3.2.0;Services de soins de longue durée hospitaliers (S)
300. Soins infirmiers B. Braun – 6 h;06.3.2.0;Services de soins de longue durée hospitaliers (S)
Siemens IRM;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
GE Healthcare Scanner;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Philips Échographie;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Roche Analyse sanguine;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
BioMérieux Urinologie;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Abbott Bilan lipidique;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Synlab Biologie médicale;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
LabCorp Test Covid 19;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Cerba Sérologie;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Unilabs Hémogramme;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Roche PCR COVID;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Sanofi Vaccination Flu;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Novartis Test thyroïde;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Bayer Radiographie dentaire;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Canon CT‑Scan;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Toshiba Imagerie mammaire;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Agfa Radiologie numérique;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
GE Healthcare Échographie obstétricale;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Siemens Scanner cérébral;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Philips IRM du genou;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Roche Test cholestérol;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
BioMérieux Analyse urine;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Abbott Test VIH;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Synlab Bilan hépatique;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
LabCorp Bilan rénal;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Cerba Analyse glycémie;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Unilabs Test allergie;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Roche Sérologie rubéole;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Sanofi Test grippe;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Novartis Analyse hormonale;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Bayer Scanner thoracique;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Canon Échographie cardiaque;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Toshiba IRM pelvienne;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Agfa Radiographie du poignet;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
GE Healthcare Scanner abdominal;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Siemens IRM du cerveau;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Philips Échographie abdominale;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Roche Test sérologie COVID;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
BioMérieux Bilan métabolique;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Abbott Test sérologique hépatite;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Synlab Analyse plaquette;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
LabCorp Bilan cardio‑vasculaire;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Cerda (Centre Analyses) Analyse sanguine;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Unilabs Test de grossesse;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Roche PCR influenza;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Sanofi Test varicelle;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Novartis Bilan thyroïdien;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Bayer CT‑Scan du sinus;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Canon Radiographie du col;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Toshiba Échographie pelvienne;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Agfa Scanner lombaire;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
GE Healthcare IRM du rachis;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Siemens Analyse de sang complet;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Philips Test d’hémoglobine A1c;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Roche Sérologie rubéole IgG;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
BioMérieux Test de dépistage HIV;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Abbott Bilan cholestérol LDL;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Synlab Analyse du plasma;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
LabCorp Échographie obstétricale;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Cerba Analyse d’urée;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Unilabs Test de dépistage COVID‑19;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Roche Test sérologique COVID‑19 IgM;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Sanofi Bilan immunitaire;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Novartis Test de dépistage hépatite B;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Bayer IRM du genou droit;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Canon Scanner cérébral sans contraste;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Toshiba Radiographie du pied;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Agfa Analyse d’hémoglobine;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
GE Healthcare Test de dépistage tuberculose;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Siemens Bilan fonction hépatique;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Philips Test d’allergie pollen;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Roche Analyse d’hématocrite;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
BioMérieux Test de dépistage syphilis;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Abbott Sérologie rubéole IgM;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
Synlab IRM du bassin;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
LabCorp Bilan fonction rénale;06.4.1.0;Services d’imagerie diagnostique et de laboratoires d’analyses médicales (S)
